Unnamed: 0,NestID,County,Substrate,Latitude,Longitude,Occupied,Active,Successful,Hatched,Fledged,Perished,Status,Year,Station,Distance
4933,PO287,Polk,Tree,27.996851,-81.823493,1,1,1,1,1,0,Successful,2022,USW00012876,9.709235367797044
4934,PO288,Polk,Tree,27.82787,-81.45925,1,1,1,2,1,1,Successful,2022,USW00012876,39.09797856257777
4935,PO289,Polk,Tree,27.6622789,-81.6969135,1,1,1,1,1,0,Successful,2022,USW00012876,44.76627878964251
4936,PO290,Polk,Tree,27.789115,-81.382458,1,1,1,2,2,0,Successful,2022,USW00012876,47.63817148454072
4937,PO910,Polk,Artificial Substrate,27.993846,-81.958172,0,0,0,0,0,0,Destroyed,2022,USW00012883,9.041809042993462
4938,PO921,Polk,Artificial Substrate,28.227011,-81.816132,1,1,0,1,0,1,Failed,2022,USW00012876,19.31413851
4939,PO922,Polk,Tree,27.8119,-81.4801017,0,0,0,0,0,0,Inactive,2022,USW00012876,38.84035201847889
4940,PO923,Polk,Tree,27.808838,-81.384717,1,1,1,1,1,0,Successful,2022,USW00012876,46.096626276619126
4941,PO924,Polk,Artificial Substrate,28.057523,-81.795527,1,1,0,1,0,1,Failed,2022,USW00012876,3.8201953431127555
4942,PO925,Polk,Artificial Substrate,27.922,-81.94,1,1,1,1,1,0,Successful,2022,USW00012883,13.854362044647786
4943,PO926,Polk,Artificial Substrate,27.952041,-81.922074,1,1,1,2,2,0,Successful,2022,USW00012883,13.64752969049613
4944,PO927,Polk,Artificial Substrate,28.112051,-81.791023,1,1,0,0,0,0,Destroyed,2022,USW00012876,6.557717033325692
4945,PO928,Polk,Tree,27.685867,-81.4078,1,1,1,2,2,0,Successful,2022,USW00012876,54.04145643101171
4946,PO992,Polk,Artificial Substrate,28.046868,-81.779173,1,1,1,2,2,0,Successful,2022,USW00012876,2.7208755913713607
4947,PO-KSP2,Polk,Tree,27.9366,-81.3552,1,1,1,2,2,0,Successful,2022,USW00012876,41.80255907103888
4948,PO-KSP9,Polk,Tree,27.9612,-81.3709,0,0,0,0,0,0,Inactive,2022,USW00012876,39.49072529830964
4949,PO-KSP13,Polk,Tree,27.92995,-81.3642,1,1,1,2,2,0,Successful,2022,USW00012876,41.22745530916778
4950,PO-KSP15,Polk,Tree,27.917094,-81.366986,1,1,0,0,0,0,Failed,2022,USW00012876,41.50524972480115
4951,PO-KSP25,Polk,Tree,27.924072,-81.36388,0,0,0,0,0,0,Inactive,2022,USW00012876,41.493822866641096
4952,PO-KSP26,Polk,Tree,27.957969,-81.370438,0,0,0,0,0,0,Taken,2022,USW00012876,39.63750437938118
4953,PO-KSP28,Polk,Tree,27.956167,-81.380933,1,1,1,2,2,0,Successful,2022,USW00012876,38.713028237337355
4954,PS003,Pasco,Tree,28.237333,-82.709,0,0,0,0,0,0,Destroyed,2022,USC00088824,10.429913484197613
4955,PS006,Pasco,Tree,28.302667,-82.709833,1,1,1,2,2,0,Successful,2022,USC00088824,17.271401961475597
4956,PS013,Pasco,Tree,28.468987,-82.209978,1,1,1,2,2,0,Successful,2022,USW00012818,23.83310898972243
4957,PS014,Pasco,Tree,28.17868,-82.785434,1,1,1,2,2,0,Successful,2022,USC00088824,4.272401299341909
4958,PS015,Pasco,Tree,28.378167,-82.221833,1,1,1,2,2,0,Successful,2022,USW00012818,25.051029940786286
4959,PS017,Pasco,Tree,28.286833,-82.719333,1,1,1,2,2,0,Successful,2022,USC00088824,15.341270561490964
4960,PS018,Pasco,Tree,28.335045,-82.705607,1,1,1,2,2,0,Successful,2022,USC00088824,20.86692377943836
4961,PS022,Pasco,Tree,28.29,-82.281,0,0,0,0,0,0,Inactive,2022,USW00012818,26.526176477725727
4962,PS023,Pasco,Artificial Substrate,28.363849,-82.696577,1,1,0,0,0,0,Failed,2022,USC00088824,24.187073136136465
4963,PS024,Pasco,Tree,28.227,-82.743333,1,1,1,2,2,0,Successful,2022,USC00088824,8.37489598
4964,PS025,Pasco,Tree,28.432548,-82.251282,1,1,1,1,1,0,Successful,2022,USW00012818,20.319564996268337
4965,PS026,Pasco,Tree,28.368833,-82.311167,0,0,0,0,0,0,Inactive,2022,USW00012818,18.18888666621334
4966,PS027,Pasco,Tree,28.199,-82.663667,1,1,1,2,2,0,Successful,2022,USC00088824,10.250644432459069
4967,PS028,Pasco,Tree,28.216921,-82.748927,1,1,1,2,2,0,Successful,2022,USC00088824,7.206940010916642
4968,PS029,Pasco,Tree,28.34533333,-82.26083333,1,0,0,0,0,0,Failed,2022,USW00012818,23.670117974348752
4969,PS030,Pasco,Tree,28.175555,-82.499127,1,1,1,2,2,0,Successful,2022,USC00088824,25.099643595634465
4970,PS031,Pasco,Tree,28.341481,-82.600928,0,0,0,0,0,0,Destroyed,2022,USW00012818,20.590762437011776
4971,PS032,Pasco,Tree,28.31881,-82.36191,1,1,1,2,2,0,Successful,2022,USW00012818,19.442374159319076
4972,PS033,Pasco,Artificial Substrate,28.27783,-82.1535,1,1,0,0,0,0,Failed,2022,USW00012883,32.517507019027974
4973,PS034,Pasco,Tree,28.206835,-82.764309,1,1,1,1,1,0,Successful,2022,USC00088824,6.156365216066537
4974,PS036,Pasco,Tree,28.245428,-82.234569,1,1,1,2,1,1,Successful,2022,USW00012883,32.74723615421117
4975,PS037,Pasco,Tree,28.30753,-82.435467,1,1,1,1,1,0,Successful,2022,USW00012818,18.58346761496545
4976,PS038,Pasco,Artificial Substrate,28.259135,-82.729174,1,0,0,0,0,0,Destroyed,2022,USC00088824,12.127592279788084
4977,PS039,Pasco,Artificial Substrate,28.171627,-82.258768,1,1,1,1,1,0,Successful,2022,USW00012883,27.99369932537127
4978,PS040,Pasco,Artificial Substrate,28.295338,-82.674501,1,1,0,0,0,0,Failed,2022,USC00088824,17.706263932619045
4979,PS921,Pasco,Artificial Substrate,28.329543,-82.318056,0,0,0,0,0,0,Inactive,2022,USW00012818,20.825899797652013
4980,PU122,Putnam,Tree,,,0,0,0,0,0,0,Inactive,2022,none,100000
4981,PU165,Putnam,Tree,29.6432623,-81.6064077,0,0,0,0,0,0,Destroyed,2022,USC00086767,38.70934797292874
4982,PU176,Putnam,Tree,29.471667,-81.675333,0,0,0,0,0,0,Inactive,2022,USC00086767,48.76050113744908
4983,PU184,Putnam,Tree,29.424667,-81.512833,1,1,1,2,2,0,Successful,2022,USC00086767,37.572878484858805
4984,PU190,Putnam,Tree,29.683167,-81.884667,1,1,1,2,2,0,Successful,2022,USW00012816,37.81740843222815
4985,PU194,Putnam,Tree,29.715,-81.6235,0,0,0,0,0,0,Inactive,2022,USC00086767,41.371380410565756
4986,PU195,Putnam,Tree,29.5145,-81.5873,1,1,1,2,2,0,Successful,2022,USC00086767,39.10859617030016
4987,PU198,Putnam,Tree,29.440856,-81.651112,0,0,0,0,0,0,Inactive,2022,USC00086767,48.00812454203092
4988,PU199,Putnam,Tree,29.471938,-81.665053,0,0,0,0,0,0,Inactive,2022,USC00086767,47.82499229498542
4989,PU923,Putnam,Tree,29.353326,-81.572928,1,1,0,2,0,2,Failed,2022,USC00086767,47.117297674877896
4990,SA001,Sarasota,Tree,27.29533333,-82.51816667,1,1,1,1,1,0,Successful,2022,USW00012871,12.459112231454718
4991,SA005,Sarasota,Tree,27.02614,-82.41736,1,1,1,2,2,0,Successful,2022,USW00012871,44.00972504635225
4992,SA006,Sarasota,Tree,26.98046,-82.38051,1,1,0,0,0,0,Failed,2022,USW00012871,50.01834305397363
4993,SA007,Sarasota,Tree,26.9761,-82.37508,1,1,0,0,0,0,Failed,2022,USW00012871,50.66246118688234
4994,SA009,Sarasota,Tree,27.145201,-82.432022,1,1,1,2,2,0,Successful,2022,USW00012871,31.121182309507248
4995,SA010,Sarasota,Tree,27.238303,-82.481386,1,1,0,1,0,1,Failed,2022,USW00012871,19.681846540371478
4996,SA011,Sarasota,Tree,27.1935,-82.44983333,1,1,1,2,2,0,Successful,2022,USW00012871,25.500917800338648
4997,SA014,Sarasota,Tree,27.189167,-82.447167,0,0,0,0,0,0,Inactive,2022,USW00012871,26.04900393058425
4998,SA015,Sarasota,Tree,27.169966,-82.439046,1,1,1,1,1,0,Successful,2022,USW00012871,28.32408985525785
4999,SA025,Sarasota,Tree,27.183333,-82.351667,1,1,1,1,1,0,Successful,2022,USW00012871,31.726112548156262
5000,SA028,Sarasota,Tree,27.324,-82.410667,0,0,0,0,0,0,Inactive,2022,USW00012871,16.96158095207467
5001,SA029,Sarasota,Tree,26.98348,-82.38482,1,1,1,2,1,1,Successful,2022,USW00012871,49.5546231
5002,SA033,Sarasota,Tree,27.37181702,-82.62842998,1,1,1,2,2,0,Successful,2022,USW00012871,7.639233669296246
5003,SA034,Sarasota,Tree,27.259833,-82.2815,1,1,1,2,2,0,Successful,2022,USW00012871,31.582112969327163
5004,SA039,Sarasota,Tree,27.270667,-82.4395,1,1,1,2,2,0,Successful,2022,USW00012871,18.70791039
5005,SA040,Sarasota,Tree,27.23562583,-82.50355437,1,1,0,2,0,2,Failed,2022,USW00012871,19.225949310718228
5006,SA041,Sarasota,Tree,27.31,-82.261667,1,1,1,2,2,0,Successful,2022,USW00012871,31.04134844997903
5007,SA045,Sarasota,Tree,27.08128659,-82.43477382,1,1,1,2,2,0,Successful,2022,USW00012871,37.648543458907945
5008,SA048,Sarasota,Tree,27.3545,-82.397833,1,1,1,2,2,0,Successful,2022,USW00012871,16.71377665523252
5009,SA049,Sarasota,Tree,26.967167,-82.368167,0,0,0,0,0,0,Destroyed,2022,USW00012871,51.83586200425891
5010,SA050,Sarasota,Tree,27.126246,-82.441055,0,0,0,0,0,0,Inactive,2022,USW00012871,32.73476463960609
5011,SA051,Sarasota,Tree,27.279,-82.5355,0,0,0,0,0,0,Inactive,2022,USW00012871,13.807277242592885
5012,SA052,Sarasota,Tree,27.284833,-82.417333,0,0,0,0,0,0,Inactive,2022,USW00012871,19.051268852130388
5013,SA054,Sarasota,Artificial Substrate,27.320333,-82.447,1,1,0,1,0,1,Failed,2022,USW00012871,14.24456143469408
5014,SA055,Sarasota,Tree,27.25360397,-82.47326586,1,1,1,2,2,0,Successful,2022,USW00012871,18.47735847060002
5015,SA056,Sarasota,Tree,27.19216667,-82.3785,1,1,1,2,2,0,Successful,2022,USW00012871,29.298677039872878
5016,SA057,Sarasota,Artificial Substrate,27.3685556,-82.53919444,1,1,1,2,1,1,Successful,2022,USW00012871,4.131494795010095
5017,SA058,Sarasota,Tree,27.168916,-82.468987,1,1,1,2,2,0,Successful,2022,USW00012871,27.33315218887873
5018,SA059,Sarasota,Tree,27.173573,-82.405995,0,0,0,0,0,0,Inactive,2022,USW00012871,29.489384478770486
5019,SA060,Sarasota,Artificial Substrate,27.282113,-82.52143767,1,1,1,1,1,0,Successful,2022,USW00012871,13.769870341922845
5020,SA068,Sarasota,Tree,27.180954,-82.4896795,1,1,1,2,2,0,Successful,2022,USW00012871,25.448268679464338
5021,SA069,Sarasota,Tree,27.254,-82.40083,1,1,1,2,2,0,Successful,2022,USW00012871,22.62411854894668
5022,SA070,Sarasota,Tree,27.135048,-82.40631,1,1,1,1,1,0,Successful,2022,USW00012871,33.22975621542704
5023,SA074,Sarasota,Tree,27.2168496,-82.4476535,1,1,1,2,2,0,Successful,2022,USW00012871,23.27258104052471
5024,SA076,Sarasota,Tree,27.322631,-82.586541,1,1,0,2,0,2,Failed,2022,USW00012871,9.188557414026459
5025,SA077,Sarasota,Tree,27.118814,-82.455826,1,1,0,1,0,1,Failed,2022,USW00012871,33.03077247161606
5026,SA078,Sarasota,Tree,27.092683,-82.386607,1,1,1,1,1,0,Successful,2022,USW00012871,38.31511623087079
5027,SA079,Sarasota,Artificial Substrate,27.04089,-82.302472,1,1,0,0,0,0,Failed,2022,USW00012871,47.42410799539818
5028,SA080,Sarasota,Tree,27.1779327,-82.4721383,1,1,0,2,0,2,Failed,2022,USW00012871,26.283631349218446
5029,SA081,Sarasota,Tree,27.295757,-82.558998,1,1,1,2,1,1,Successful,2022,USW00012871,11.753709762697257
5030,SA082,Sarasota,Tree,27.219885,-82.309473,1,1,1,1,1,0,Successful,2022,USW00012871,31.837586141316006
5031,SA083,Sarasota,Tree,27.216627,-82.49537,1,1,1,2,2,0,Successful,2022,USW00012871,21.481877513866884
5032,SA084,Sarasota,Tree,27.210242,-82.39133,1,1,1,1,1,0,Successful,2022,USW00012871,26.932043577947436
5033,SA085,Sarasota,Tree,27.251905,-82.519546,1,1,1,1,1,0,Successful,2022,USW00012871,17.07209877784997
5034,SA086,Sarasota,Tree,27.287156,-82.285356,1,1,1,2,2,0,Successful,2022,USW00012871,29.83419363805803
5035,SA087,Sarasota,Tree,27.24355,-82.293489,1,1,1,2,2,0,Successful,2022,USW00012871,31.534051466006893
5036,SA088,Sarasota,Artificial Substrate,27.133111,-82.39433,1,1,1,2,1,1,Successful,2022,USW00012871,33.97180151199457
5037,SA089,Sarasota,Tree,27.212974,-82.314498,1,1,1,2,2,0,Successful,2022,USW00012871,31.954549099785872
5038,SA907,Sarasota,Tree,27.043737,-82.334394,1,1,1,1,1,0,Successful,2022,USW00012871,45.53915127359834
5039,SA921,Sarasota,Tree,27.1240013,-82.4521958,1,0,0,0,0,0,Failed,2022,USW00012871,32.596385747848046
5040,SA922,Sarasota,Artificial Substrate,27.379365,-82.504512,1,1,1,1,1,0,Successful,2022,USW00012871,5.88082562
5041,SA992,Sarasota,Tree,27.116671,-82.465363,0,0,0,0,0,0,Destroyed,2022,USW00012871,32.98179632309328
5042,SE004,Seminole,Tree,28.685225,-81.228404,0,0,0,0,0,0,Inactive,2022,USW00012854,10.587665376761324
5043,SE012,Seminole,Tree,28.638833,-81.298,1,1,0,0,0,0,Failed,2022,USW00012841,10.895155510118302
5044,SE018,Seminole,Tree,28.693667,-81.205167,0,0,0,0,0,0,Inactive,2022,USW00012854,10.253077790702026
5045,SE024,Seminole,Tree,28.805167,-81.248333,1,1,1,2,2,0,Successful,2022,USW00012854,2.890598359462613
5046,SE025,Seminole,Tree,28.742667,-81.2475,1,1,1,1,1,0,Successful,2022,USW00012854,4.114723317103712
5047,SE027,Seminole,Tree,28.701936,-81.438255,1,1,1,2,2,0,Successful,2022,USW00012841,19.98293344900436
5048,SE028,Seminole,Tree,28.754333,-81.2265,0,0,0,0,0,0,Inactive,2022,USW00012854,3.256173670682724
5049,SE029,Seminole,Artificial Substrate,28.825207,-81.316018,1,0,0,0,0,0,Taken,2022,USW00012854,8.698627279902288
5050,SE032,Seminole,Tree,28.729,-81.271167,1,1,1,1,1,0,Successful,2022,USW00012854,6.227952976442469
5051,SE035,Seminole,Tree,28.615,-80.999,1,1,1,2,2,0,Successful,2022,USW00012854,30.06022912655837
5052,SE043,Seminole,Tree,28.7784486,-81.2080642,1,1,1,1,1,0,Successful,2022,USW00012854,3.461455956046935
5053,SE044,Seminole,Tree,28.6198732,-81.2741303,1,1,1,2,2,0,Successful,2022,USW00012841,10.116734645934415
5054,SE047,Seminole,Tree,28.797167,-81.309,0,0,0,0,0,0,Inactive,2022,USW00012854,6.6726431858239375
5055,SE049,Seminole,Tree,28.746667,-81.268,1,1,1,1,1,0,Successful,2022,USW00012854,4.360311312706616
5056,SE055,Seminole,Tree,28.715386,-81.13001,1,1,1,1,1,0,Successful,2022,USW00012854,13.167598220635517
5057,SE057,Seminole,Tree,28.737537,-81.263279,0,0,0,0,0,0,Inactive,2022,USW00012854,5.047527825745423
5058,SE061,Seminole,Artificial Substrate,28.84744,-81.33711,0,0,0,0,0,0,Inactive,2022,USW00012854,11.837559902668813
5059,SE064,Seminole,Tree,28.789,-81.06533333,1,1,1,2,2,0,Successful,2022,USW00012854,17.401230071855494
5060,SE078,Seminole,Tree,28.760667,-81.238833,1,1,1,1,1,0,Successful,2022,USW00012854,2.145307736034319
5061,SE079,Seminole,Tree,28.6593,-81.281596,1,1,1,2,2,0,Successful,2022,USW00012841,13.596657552714833
5062,SE080,Seminole,Tree,28.78555,-81.073612,1,1,1,2,2,0,Successful,2022,USW00012854,16.576286808029135
5063,SE081,Seminole,Tree,28.731055,-81.140526,1,1,1,2,2,0,Successful,2022,USW00012854,11.397929834904255
5064,SE083,Seminole,Tree,28.703,-81.049333,1,1,0,0,0,0,Failed,2022,USW00012854,20.759637345952562
5065,SE084,Seminole,Tree,28.627,-81.035833,0,0,0,0,0,0,Inactive,2022,USW00012854,26.42060591369453
5066,SE086,Seminole,Tree,28.6690905,-81.2432688,1,1,0,0,0,0,Failed,2022,USW00012854,12.278137996607068
5067,SE089,Seminole,Tree,28.798004,-81.27579,1,1,1,2,2,0,Successful,2022,USW00012854,3.7541931374858777
5068,SE092,Seminole,Artificial Substrate,28.69137,-81.22039,0,0,0,0,0,0,Inactive,2022,USW00012854,10.057730733478094
5069,SE093,Seminole,Tree,28.6323536,-81.3141033,1,1,1,2,2,0,Successful,2022,USW00012841,9.767901255
5070,SE095,Seminole,Artificial Substrate,28.623546,-81.255205,1,1,1,2,2,0,Successful,2022,USW00012841,11.60664054069803
5071,SE096,Seminole,Tree,28.698604,-81.259916,1,1,1,2,2,0,Successful,2022,USW00012854,9.136590612954143
5072,SE097,Seminole,Artificial Substrate,28.70269,-81.266493,0,0,0,0,0,0,Inactive,2022,USW00012854,8.829779570360941
5073,SE098,Seminole,Tree,28.6523602,-81.3123143,1,1,1,2,2,0,Successful,2022,USW00012841,11.982417436313165
5074,SE099,Seminole,Tree,28.7885,-81.0625,1,1,0,0,0,0,Failed,2022,USW00012854,17.673664379355444
5075,SE100,Seminole,Tree,28.68406,-81.23694,1,1,1,2,2,0,Successful,2022,USW00012854,10.633180262629581
5076,SE101,Seminole,Tree,28.735345,-81.109214,1,1,1,1,1,0,Successful,2022,USW00012854,13.98665020692367
5077,SE103,Seminole,Artificial Substrate,28.787988,-81.214669,1,1,1,1,1,0,Successful,2022,USW00012854,2.9692332063446014
5078,SE104,Seminole,Tree,28.78776,-81.145043,1,1,1,1,1,0,Successful,2022,USW00012854,9.644826885612726
5079,SE105,Seminole,Tree,28.650971,-81.032507,1,1,1,2,2,0,Successful,2022,USW00012854,25.057971611051176
5080,SE107,Seminole,Artificial Substrate,28.714721,-81.361532,0,0,0,0,0,0,Destroyed,2022,USW00012854,13.571177841590362
5081,SE108,Seminole,Artificial Substrate,28.742515,-81.289845,1,1,0,0,0,0,Failed,2022,USW00012854,6.105573919768955
5082,SE109,Seminole,Tree,28.819126,-81.32368,0,0,0,0,0,0,Destroyed,2022,USW00012854,8.964069961590198
5083,SE110,Seminole,Tree,28.764248,-81.088255,1,1,1,1,1,0,Successful,2022,USW00012854,15.23198690017201
5084,SE111,Seminole,Tree,28.729679,-81.096455,1,1,1,2,2,0,Successful,2022,USW00012854,15.37355978066514
5085,SE910,Seminole,Artificial Substrate,28.755031,-81.330111,0,0,0,0,0,0,Inactive,2022,USW00012854,8.864507824349648
5086,SE914,Seminole,Tree,28.791639,-81.064667,1,1,1,2,2,0,Successful,2022,USW00012854,17.486011008471024
5087,SE921,Seminole,Tree,28.781502,-81.133883,1,1,1,2,2,0,Successful,2022,USW00012854,10.691328345985722
5088,SE932,Seminole,Artificial Substrate,28.674925,-81.313084,0,0,0,0,0,0,Inactive,2022,USW00012854,13.461024968464589
5089,SE982,Seminole,Artificial Substrate,28.731981,-81.332911,1,1,1,1,1,0,Successful,2022,USW00012854,10.188117288943946
5090,SJ003,Saint Johns,Tree,30.05983333,-81.36716667,1,1,1,2,2,0,Successful,2022,USW00053860,33.85560206155786
5091,SJ007,Saint Johns,Tree,30.1085,-81.6145,1,1,0,0,0,0,Failed,2022,USW00093837,14.758718930083738
5092,SJ010,Saint Johns,Tree,30.009442,-81.619609,1,1,1,2,2,0,Successful,2022,USW00093837,25.30337252229103
5093,SJ019,Saint Johns,Tree,29.865223,-81.302128,1,1,0,0,0,0,Failed,2022,USC00086767,27.55094395439513
5094,SJ021,Saint Johns,Tree,29.901917,-81.338113,0,0,0,0,0,0,Inactive,2022,USC00086767,32.61656307084852
5095,SJ022,Saint Johns,Tree,29.68093,-81.271397,1,1,1,2,2,0,Successful,2022,USC00086767,8.338726206620994
5096,SJ024,Saint Johns,Tree,30.02933333,-81.66133333,0,0,0,0,0,0,Inactive,2022,USW00093837,22.689231394024674
5097,SJ025,Saint Johns,Tree,29.824734,-81.305313,1,1,1,2,2,0,Successful,2022,USC00086767,23.484985760880384
5098,SJ028,Saint Johns,Tree,29.769986,-81.289537,1,1,1,1,1,0,Successful,2022,USC00086767,17.34087586672571
5099,SJ031,Saint Johns,Tree,30.0195,-81.33083333,1,1,1,1,1,0,Successful,2022,USW00053860,39.40658191937477
5100,SJ036,Saint Johns,Tree,30.0781464,-81.6578364,1,1,1,2,2,0,Successful,2022,USW00093837,17.27654174
5101,SJ037,Saint Johns,Tree,30.0875,-81.63583333,1,1,1,2,2,0,Successful,2022,USW00093837,16.484367381733843
5102,SJ038,Saint Johns,Tree,30.168409,-81.3838226,1,1,0,0,0,0,Failed,2022,USW00053860,22.47592821395779
5103,SJ039,Saint Johns,Tree,30.23916667,-81.38666667,0,0,0,0,0,0,Taken,2022,USW00053860,16.283188804950203
5104,SJ044,Saint Johns,Tree,29.673,-81.238,1,1,1,1,1,0,Successful,2022,USC00086767,5.512567565467559
5105,SJ045,Saint Johns,Tree,29.926283,-81.324391,1,1,0,1,0,1,Failed,2022,USC00086767,34.667639551853576
5106,SJ046,Saint Johns,Tree,29.6904667,-81.2471473,1,1,1,2,2,0,Successful,2022,USC00086767,7.625029972131555
5107,SJ048,Saint Johns,Tree,30.2021,-81.3877,1,1,1,1,1,0,Successful,2022,USW00053860,19.223424605705095
5108,SJ049,Saint Johns,Tree,29.86855667,-81.29964601,0,0,0,0,0,0,Destroyed,2022,USC00086767,27.82154608408293
5109,SJ051,Saint Johns,Tree,30.2000336,-81.3974868,1,1,1,2,2,0,Successful,2022,USW00053860,18.836090223182158
5110,SJ903,Saint Johns,Tree,29.992763,-81.362177,1,1,0,1,0,1,Failed,2022,USW00093837,39.66573717893958
5111,SJ910,Saint Johns,Tree,,,0,0,0,0,0,0,Inactive,2022,none,100000
5112,SJ911,Saint Johns,Tree,30.228387,-81.400204,0,0,0,0,0,0,Inactive,2022,USW00053860,16.21435757648373
5113,SJ921,Saint Johns,Tree,29.950765,-81.459583,1,1,1,1,1,0,Successful,2022,USW00093837,37.20416699
5114,SJ922,Saint Johns,Tree,30.005827,-81.605422,1,1,1,1,1,0,Successful,2022,USW00093837,25.974063354677437
5115,SJ983,Saint Johns, Tree,30.140868,-81.391495,1,1,1,1,1,0,Successful,2022,USW00053860,24.73349361899848
5116,SL002,Saint Lucie,Tree,27.522333,-80.359333,1,1,1,2,1,1,Successful,2022,USW00012843,15.744706616340927
5117,SL006,Saint Lucie,Tree,27.397641,-80.38487,1,1,0,0,0,0,Failed,2022,USW00012843,28.79651492901319
5118,SL011,Saint Lucie,Tree,27.468333,-80.3835,1,1,1,2,2,0,Successful,2022,USW00012843,21.009626754181454
5119,SL013,Saint Lucie,Tree,27.300167,-80.3185,1,1,1,2,2,0,Successful,2022,USW00012843,40.60305475789109
5120,SL016,Saint Lucie,Tree,27.370487,-80.302861,0,0,0,0,0,0,Inactive,2022,USW00012843,33.520881923623804
5121,SL017,Saint Lucie,Tree,27.300612,-80.276986,1,1,1,2,1,1,Successful,2022,USW00012843,41.699433445612804
5122,SL019,Saint Lucie,Tree,27.211335,-80.29351,1,1,1,2,2,0,Successful,2022,USW00012843,50.78446432511388
5123,SL921,Saint Lucie,Tree,27.34268,-80.297644,1,1,1,2,2,0,Successful,2022,USW00012843,36.61499490182014
5124,SL971,Saint Lucie,Tree,27.324018,-80.28405,0,0,0,0,0,0,Inactive,2022,USW00012843,39.01154894331001
5125,SR011,Santa Rosa,Tree,30.352998,-87.172546,1,1,1,2,2,0,Successful,2022,USW00013899,13.748986851398264
5126,SR012,Santa Rosa,Tree,30.39057,-87.030022,1,1,1,2,2,0,Successful,2022,USW00013899,17.703313919967318
5127,SU020,Sumter,Tree,28.830833,-82.016667,0,0,0,0,0,0,Inactive,2022,USW00012819,20.19591095030245
5128,SU024,Sumter,Tree,28.8285,-81.995667,1,1,1,2,2,0,Successful,2022,USW00012819,18.140326594330244
5129,SU031,Sumter,Tree,28.743167,-81.995667,1,1,1,2,2,0,Successful,2022,USW00012819,20.111072084046086
5130,SU040,Sumter,Tree,28.92583,-82.13721,1,1,1,2,2,0,Successful,2022,USW00012819,33.94392440127928
5131,SU041,Sumter,Tree,28.935195,-82.043653,1,1,1,1,1,0,Successful,2022,USW00012819,26.062217312856504
5132,SU042,Sumter,Artificial Substrate,28.927795,-81.959068,1,1,1,1,1,0,Successful,2022,USW00012819,18.751378351303316
5133,SU043,Sumter,Tree,28.840085,-81.987001,0,0,0,0,0,0,Inactive,2022,USW00012819,17.402174796874444
5134,SU044,Sumter,Tree,28.746253,-82.089702,0,0,0,0,0,0,Inactive,2022,USW00012819,28.54609408907318
5135,SU910,Sumter,Tree,28.796222,-82.049221,0,0,0,0,0,0,Inactive,2022,USW00012819,23.51168463780559
5136,SU921,Sumter,Tree,28.828052,-81.979858,1,1,1,1,1,0,Successful,2022,USW00012819,16.599583893582565
5137,SU922,Sumter,Tree,28.83055,-81.99116,1,1,1,2,2,0,Successful,2022,USW00012819,17.713101675781363
